10/15/15,2023.86,4/3/15,1.8389
10/16/15,2033.11,4/6/15,1.8952
10/19/15,2033.66,4/7/15,1.8848
10/20/15,2030.77,4/8/15,1.9047
10/21/15,2018.94,4/9/15,1.9596
10/22/15,2052.51,4/10/15,1.9473
10/23/15,2075.15,4/13/15,1.9272
10/26/15,2071.18,4/14/15,1.8985
10/27/15,2065.89,4/15/15,1.888
10/28/15,2090.35,4/16/15,1.8897
10/29/15,2089.41,4/17/15,1.8653
10/30/15,2079.36,4/20/15,1.8896
11/2/15,2104.05,4/21/15,1.9087
11/3/15,2109.79,4/22/15,1.9788
11/4/15,2102.31,4/23/15,1.9577
11/5/15,2099.93,4/24/15,1.9086
11/6/15,2099.2,4/27/15,1.9208
11/9/15,2078.58,4/28/15,2.0034
11/10/15,2081.72,4/29/15,2.0388
11/11/15,2075,4/30/15,2.0317
11/12/15,2045.97,5/1/15,2.1135
11/13/15,2023.04,5/4/15,2.144
11/16/15,2053.19,5/5/15,2.1853
11/17/15,2050.44,5/6/15,2.2431
11/18/15,2083.58,5/7/15,2.18
11/19/15,2081.24,5/8/15,2.1478
11/20/15,2089.17,5/11/15,2.2797
11/23/15,2086.59,5/12/15,2.2489
11/24/15,2089.14,5/13/15,2.2926
11/25/15,2088.87,5/14/15,2.2301
11/27/15,2090.11,5/15/15,2.1424
11/30/15,2080.41,5/18/15,2.2337
12/1/15,2102.63,5/19/15,2.2886
12/2/15,2079.51,5/20/15,2.2479
12/3/15,2049.62,5/21/15,2.1898
12/4/15,2091.69,5/22/15,2.2092
12/7/15,2077.07,5/25/15,2.2092
12/8/15,2063.59,5/26/15,2.139
12/9/15,2047.62,5/27/15,2.1285
12/10/15,2052.23,5/28/15,2.1355
12/11/15,2012.37,5/29/15,2.1214
12/14/15,2021.94,6/1/15,2.1794
12/15/15,2043.41,6/2/15,2.2624
12/16/15,2073.07,6/3/15,2.3642
12/17/15,2041.89,6/4/15,2.307
12/18/15,2005.55,6/5/15,2.4076
12/21/15,2021.15,6/8/15,2.3824
12/22/15,2038.97,6/9/15,2.4384
12/23/15,2064.29,6/10/15,2.4838
12/24/15,2060.99,6/11/15,2.3772
12/28/15,2056.5,6/12/15,2.3918
12/29/15,2078.36,6/15/15,2.3559
12/30/15,2063.36,6/16/15,2.3093
12/31/15,2043.94,6/17/15,2.3165
1/4/16,2012.66,6/18/15,2.3345
1/5/16,2016.71,6/19/15,2.2577
1/6/16,1990.26,6/22/15,2.3725
1/7/16,1943.09,6/23/15,2.4087
1/8/16,1922.03,6/24/15,2.3672
1/11/16,1923.67,6/25/15,2.4088
1/12/16,1938.68,6/26/15,2.4726
1/13/16,1890.28,6/29/15,2.3242
1/14/16,1921.84,6/30/15,2.3531
1/15/16,1880.33,7/1/15,2.4219
1/19/16,1881.33,7/2/15,2.3823
1/20/16,1859.33,7/3/15,2.3823
1/21/16,1868.99,7/6/15,2.285
1/22/16,1906.9,7/7/15,2.2582
1/25/16,1877.08,7/8/15,2.1922
1/26/16,1903.63,7/9/15,2.3211
1/27/16,1882.95,7/10/15,2.3972
1/28/16,1893.36,7/13/15,2.4538
1/29/16,1940.24,7/14/15,2.401
2/1/16,1939.38,7/15/15,2.3521
2/2/16,1903.03,7/16/15,2.3503
2/3/16,1912.53,7/17/15,2.3469
2/4/16,1915.45,7/20/15,2.3723
2/5/16,1880.05,7/21/15,2.3253
2/8/16,1853.44,7/22/15,2.3235
2/9/16,1852.21,7/23/15,2.2677
2/10/16,1851.86,7/24/15,2.2624
2/11/16,1829.08,7/27/15,2.2175
2/12/16,1864.78,7/28/15,2.2499
2/16/16,1895.58,7/29/15,2.2859
2/17/16,1926.82,7/30/15,2.2589
2/18/16,1917.83,7/31/15,2.1801
2/19/16,1917.78,8/3/15,2.148
2/22/16,1945.5,8/4/15,2.2213
2/23/16,1921.27,8/5/15,2.2699
2/24/16,1929.8,8/6/15,2.2214
2/25/16,1951.7,8/7/15,2.1623
2/26/16,1948.05,8/10/15,2.2269
2/29/16,1932.23,8/11/15,2.1409
3/1/16,1978.35,8/12/15,2.148
3/2/16,1986.45,8/13/15,2.1854
3/3/16,1993.4,8/14/15,2.1977
3/4/16,1999.99,8/17/15,2.1678
3/7/16,2001.76,8/18/15,2.1925
3/8/16,1979.26,8/19/15,2.1256
3/9/16,1989.26,8/20/15,2.0679
3/10/16,1989.57,8/21/15,2.0365
3/11/16,2022.19,8/24/15,2.0034
3/14/16,2019.64,8/25/15,2.0714
3/15/16,2015.93,8/26/15,2.1752
3/16/16,2027.22,8/27/15,2.1841
3/17/16,2040.59,8/28/15,2.1806
3/18/16,2049.58,8/31/15,2.2179
3/21/16,2051.6,9/1/15,2.1524
3/22/16,2049.8,9/2/15,2.1843
3/23/16,2036.71,9/3/15,2.1596
3/24/16,2035.94,9/4/15,2.1244
3/28/16,2037.05,9/7/15,2.1244
3/29/16,2055.01,9/8/15,2.1828
3/30/16,2063.95,9/9/15,2.2006
3/31/16,2059.74,9/10/15,2.222
4/1/16,2072.78,9/11/15,2.1883
4/4/16,2066.13,9/14/15,2.1831
4/5/16,2045.17,9/15/15,2.2867
4/6/16,2066.66,9/16/15,2.294
4/7/16,2041.91,9/17/15,2.1903
4/8/16,2047.6,9/18/15,2.1336
4/11/16,2041.99,9/21/15,2.2012
4/12/16,2061.72,9/22/15,2.1337
4/13/16,2082.42,9/23/15,2.1497
4/14/16,2082.78,9/24/15,2.1266
4/15/16,2080.73,9/25/15,2.1623
4/18/16,2094.34,9/28/15,2.0949
4/19/16,2100.8,9/29/15,2.0508
4/20/16,2102.4,9/30/15,2.0368
4/21/16,2091.48,10/1/15,2.0368
4/22/16,2091.58,10/2/15,1.9929
4/25/16,2087.79,10/5/15,2.0562
4/26/16,2091.7,10/6/15,2.0315
4/27/16,2095.15,10/7/15,2.0668
4/28/16,2075.81,10/8/15,2.104
4/29/16,2065.3,10/9/15,2.0881
5/2/16,2081.43,10/12/15,2.0881
5/3/16,2063.37,10/13/15,2.0439
5/4/16,2051.12,10/14/15,1.9718
5/5/16,2050.63,10/15/15,2.0175
5/6/16,2057.14,10/16/15,2.0334
5/9/16,2058.69,10/19/15,2.0228
5/10/16,2084.39,10/20/15,2.067
5/11/16,2064.46,10/21/15,2.0228
5/12/16,2064.11,10/22/15,2.0263
5/13/16,2046.61,10/23/15,2.0866
5/16/16,2066.66,10/26/15,2.0564
5/17/16,2047.21,10/27/15,2.037
5/18/16,2047.63,10/28/15,2.1009
5/19/16,2040.04,10/29/15,2.1725
5/20/16,2052.32,10/30/15,2.1421
5/23/16,2048.04,11/2/15,2.1709
5/24/16,2076.06,11/3/15,2.2105
5/25/16,2090.54,11/4/15,2.225
5/26/16,2090.1,11/5/15,2.2323
5/27/16,2099.06,11/6/15,2.3252
5/31/16,2096.96,11/9/15,2.3436
6/1/16,2099.33,11/10/15,2.3419
6/2/16,2105.26,11/11/15,2.3301
6/3/16,2099.13,11/12/15,2.3116
6/6/16,2109.41,11/13/15,2.2658
6/7/16,2112.13,11/16/15,2.2676
6/8/16,2119.12,11/17/15,2.2658
6/9/16,2115.48,11/18/15,2.2728
6/10/16,2096.07,11/19/15,2.2482
6/13/16,2079.06,11/20/15,2.2623
6/14/16,2075.32,11/23/15,2.2377
6/15/16,2071.5,11/24/15,2.2377
6/16/16,2077.99,11/25/15,2.2341
6/17/16,2071.22,11/26/15,2.2341
6/20/16,2083.25,11/27/15,2.2201
6/21/16,2088.9,11/30/15,2.206
6/22/16,2085.45,12/1/15,2.1431
6/23/16,2113.32,12/2/15,2.1797
6/24/16,2037.41,12/3/15,2.3136
6/27/16,2000.54,12/4/15,2.2693
6/28/16,2036.09,12/7/15,2.2288
6/29/16,2070.77,12/8/15,2.2182
6/30/16,2098.86,12/9/15,2.2164
7/1/16,2102.95,12/10/15,2.2305
7/5/16,2088.55,12/11/15,2.127
7/6/16,2099.73,12/14/15,2.2217
7/7/16,2097.9,12/15/15,2.2658
7/8/16,2129.9,12/16/15,2.296
7/11/16,2137.16,12/17/15,2.2234
7/12/16,2152.14,12/18/15,2.204
7/13/16,2152.43,12/21/15,2.1917
7/14/16,2163.75,12/22/15,2.2357
7/15/16,2161.74,12/23/15,2.2534
7/18/16,2166.89,12/24/15,2.241
7/19/16,2163.78,12/25/15,2.241
7/20/16,2173.02,12/28/15,2.2304
7/21/16,2165.17,12/29/15,2.305
7/22/16,2175.03,12/30/15,2.2943
7/25/16,2168.48,12/31/15,2.2694
7/26/16,2169.18,1/1/16,2.2694
7/27/16,2166.58,1/4/16,2.2428
7/28/16,2170.06,1/5/16,2.2357
7/29/16,2173.6,1/6/16,2.1702
8/1/16,2170.84,1/7/16,2.1455
8/2/16,2157.03,1/8/16,2.1156
8/3/16,2163.79,1/11/16,2.1754
8/4/16,2164.25,1/12/16,2.1032
8/5/16,2182.87,1/13/16,2.0927
8/8/16,2180.89,1/14/16,2.0874
8/9/16,2181.74,1/15/16,2.0347
8/10/16,2175.49,1/18/16,2.0347
8/11/16,2185.79,1/19/16,2.0556
8/12/16,2184.05,1/20/16,1.9824
8/15/16,2190.15,1/21/16,2.0311
8/16/16,2178.15,1/22/16,2.0519
8/17/16,2182.22,1/25/16,2.0012
8/18/16,2187.02,1/26/16,1.9942
8/19/16,2183.87,1/27/16,1.9993
8/22/16,2182.64,1/28/16,1.9784
8/23/16,2186.9,1/29/16,1.9209
8/24/16,2175.44,2/1/16,1.9486
8/25/16,2172.47,2/2/16,1.8448
8/26/16,2169.04,2/3/16,1.8861
8/29/16,2180.38,2/4/16,1.8395
8/30/16,2176.12,2/5/16,1.8357
8/31/16,2170.95,2/8/16,1.7483
9/1/16,2170.86,2/9/16,1.726
9/2/16,2179.98,2/10/16,1.6681
9/6/16,2186.48,2/11/16,1.659
9/7/16,2186.16,2/12/16,1.7481
9/8/16,2181.3,2/15/16,1.7481
9/9/16,2127.81,2/16/16,1.7723
9/12/16,2159.04,2/17/16,1.819
9/13/16,2127.02,2/18/16,1.7396
9/14/16,2125.77,2/19/16,1.7449
9/15/16,2147.26,2/22/16,1.7518
9/16/16,2139.16,2/23/16,1.7225
9/19/16,2139.12,2/24/16,1.7484
9/20/16,2139.76,2/25/16,1.7157
9/21/16,2163.12,2/26/16,1.7623
9/22/16,2177.18,2/29/16,1.7347
9/23/16,2164.69,3/1/16,1.8249
9/26/16,2146.1,3/2/16,1.8406
9/27/16,2159.93,3/3/16,1.8337
9/28/16,2171.37,3/4/16,1.8741
9/29/16,2151.13,3/7/16,1.9057
9/30/16,2168.27,3/8/16,1.8287
10/3/16,2161.2,3/9/16,1.876
10/4/16,2150.49,3/10/16,1.9323
10/5/16,2159.73,3/11/16,1.9839
10/6/16,2160.77,3/14/16,1.9592
10/7/16,2153.74,3/15/16,1.9699
10/10/16,2163.66,3/16/16,1.9081
10/11/16,2136.73,3/17/16,1.8958
10/12/16,2139.18,3/18/16,1.8732
10/13/16,2132.55,3/21/16,1.9155
10/14/16,2132.98,3/22/16,1.9403
10/17/16,2126.5,3/23/16,1.8786
10/18/16,2139.6,3/24/16,1.9
10/19/16,2144.29,3/25/16,1.9
10/20/16,2141.34,3/28/16,1.886
10/21/16,2141.16,3/29/16,1.8035
10/24/16,2151.33,3/30/16,1.8228
10/25/16,2143.16,3/31/16,1.7687
10/26/16,2139.43,4/1/16,1.7705
10/27/16,2133.04,4/4/16,1.7618
10/28/16,2126.41,4/5/16,1.7201
10/31/16,2126.15,4/6/16,1.7549
11/1/16,2111.72,4/7/16,1.6889
11/2/16,2097.94,4/8/16,1.7167
11/3/16,2088.66,4/11/16,1.7254
11/4/16,2085.18,4/12/16,1.7761
11/7/16,2131.52,4/13/16,1.7639
11/8/16,2139.56,4/14/16,1.7919
11/9/16,2163.26,4/15/16,1.7518
11/10/16,2167.48,4/18/16,1.7711
11/11/16,2164.45,4/19/16,1.7851
11/14/16,2164.2,4/20/16,1.845
11/15/16,2180.39,4/21/16,1.861
11/16/16,2176.94,4/22/16,1.8878
11/17/16,2187.12,4/25/16,1.9128
11/18/16,2181.9,4/26/16,1.9271
11/21/16,2198.18,4/27/16,1.8508
11/22/16,2202.94,4/28/16,1.8243
11/23/16,2204.72,4/29/16,1.8333
11/25/16,2213.35,5/2/16,1.8723
11/28/16,2201.72,5/3/16,1.7963
11/29/16,2204.66,5/4/16,1.7752
11/30/16,2198.81,5/5/16,1.7453
12/1/16,2191.08,5/6/16,1.7789
12/2/16,2191.95,5/9/16,1.7507
12/5/16,2204.71,5/10/16,1.7613
12/6/16,2212.23,5/11/16,1.7367
12/7/16,2241.35,5/12/16,1.7516
12/8/16,2246.19,5/13/16,1.7001
12/9/16,2259.53,5/16/16,1.7533
12/12/16,2256.96,5/17/16,1.7723
12/13/16,2271.72,5/18/16,1.8538
12/14/16,2253.28,5/19/16,1.8487
12/15/16,2262.03,5/20/16,1.8384
12/16/16,2258.07,5/23/16,1.835
12/19/16,2262.53,5/24/16,1.8629
12/20/16,2270.76,5/25/16,1.8664
12/21/16,2265.18,5/26/16,1.8282
12/22/16,2260.96,5/27/16,1.851
12/23/16,2263.79,5/30/16,1.851
12/27/16,2268.88,5/31/16,1.8458
12/28/16,2249.92,6/1/16,1.8354
12/29/16,2249.26,6/2/16,1.7989
12/30/16,2238.83,6/3/16,1.7004
1/3/17,2257.83,6/6/16,1.7367
1/4/17,2270.75,6/7/16,1.7177
1/5/17,2269,6/8/16,1.7022
1/6/17,2276.98,6/9/16,1.6867
1/9/17,2268.9,6/10/16,1.6404
1/10/17,2268.9,6/13/16,1.6096
1/11/17,2275.32,6/14/16,1.613
1/12/17,2270.44,6/15/16,1.572
1/13/17,2274.64,6/16/16,1.5788
1/17/17,2267.89,6/17/16,1.6078
1/18/17,2271.89,6/20/16,1.6886
1/19/17,2263.69,6/21/16,1.7059
1/20/17,2271.31,6/22/16,1.6852
1/23/17,2265.2,6/23/16,1.7458
1/24/17,2280.07,6/24/16,1.5599
1/25/17,2298.37,6/27/16,1.4377
1/26/17,2296.68,6/28/16,1.4664
1/27/17,2294.69,6/29/16,1.5155
1/30/17,2280.9,6/30/16,1.4697
1/31/17,2278.87,7/1/16,1.4441
2/1/17,2279.55,7/4/16,1.4441
2/2/17,2280.85,7/5/16,1.375
2/3/17,2297.42,7/6/16,1.3682
2/6/17,2292.56,7/7/16,1.385
2/7/17,2293.08,7/8/16,1.3579
2/8/17,2294.67,7/11/16,1.4303
2/9/17,2307.87,7/12/16,1.51
2/10/17,2316.1,7/13/16,1.4743
2/13/17,2328.25,7/14/16,1.5356
2/14/17,2337.58,7/15/16,1.5509
2/15/17,2349.25,7/18/16,1.5818
2/16/17,2347.22,7/19/16,1.5526
2/17/17,2351.16,7/20/16,1.5801
2/21/17,2365.38,7/21/16,1.556
2/22/17,2362.82,7/22/16,1.5663
2/23/17,2363.81,7/25/16,1.5731
2/24/17,2367.34,7/26/16,1.5611
2/27/17,2369.75,7/27/16,1.4976
2/28/17,2363.64,7/28/16,1.5044
3/1/17,2395.96,7/29/16,1.4531
3/2/17,2381.92,8/1/16,1.5214
3/3/17,2383.12,8/2/16,1.5558
3/6/17,2375.31,8/3/16,1.542
3/7/17,2368.39,8/4/16,1.5008
3/8/17,2362.98,8/5/16,1.5885
3/9/17,2364.87,8/8/16,1.592
3/10/17,2372.6,8/9/16,1.547
3/13/17,2373.47,8/10/16,1.5074
3/14/17,2365.45,8/11/16,1.5593
3/15/17,2385.26,8/12/16,1.5135
3/16/17,2381.38,8/15/16,1.5576
3/17/17,2378.25,8/16/16,1.5746
3/20/17,2373.47,8/17/16,1.5491
3/21/17,2344.02,8/18/16,1.5356
3/22/17,2348.45,8/19/16,1.5781
3/23/17,2345.96,8/22/16,1.5424
3/24/17,2343.98,8/23/16,1.5458
3/27/17,2341.59,8/24/16,1.5611
3/28/17,2358.57,8/25/16,1.5731
3/29/17,2361.13,8/26/16,1.6296
3/30/17,2368.06,8/29/16,1.5595
3/31/17,2362.72,8/30/16,1.5663
4/3/17,2358.84,8/31/16,1.58
4/4/17,2360.16,9/1/16,1.5681
4/5/17,2352.95,9/2/16,1.6024
4/6/17,2357.49,9/5/16,1.6024
4/7/17,2355.54,9/6/16,1.534
4/10/17,2357.16,9/7/16,1.5391
4/11/17,2353.78,9/8/16,1.599
4/12/17,2344.93,9/9/16,1.6749
4/13/17,2328.95,9/12/16,1.6629
4/17/17,2349.01,9/13/16,1.7271
4/18/17,2342.19,9/14/16,1.6976
4/19/17,2338.17,9/15/16,1.6907
4/20/17,2355.84,9/16/16,1.6926
4/21/17,2348.69,9/19/16,1.7118
4/24/17,2374.15,9/20/16,1.6892
4/25/17,2388.61,9/21/16,1.6511
4/26/17,2387.45,9/22/16,1.6183
4/27/17,2388.77,9/23/16,1.6184
4/28/17,2384.2,9/26/16,1.5839
5/1/17,2388.33,9/27/16,1.5564
5/2/17,2391.17,9/28/16,1.5719
5/3/17,2388.13,9/29/16,1.5599
5/4/17,2389.52,9/30/16,1.5944
5/5/17,2399.29,10/3/16,1.6221
5/8/17,2399.38,10/4/16,1.6864
5/9/17,2396.92,10/5/16,1.7021
5/10/17,2399.63,10/6/16,1.7372
5/11/17,2394.44,10/7/16,1.7181
5/12/17,2390.9,10/10/16,1.7181
5/15/17,2402.32,10/11/16,1.7638
5/16/17,2400.67,10/12/16,1.7692
5/17/17,2357.03,10/13/16,1.7411
5/18/17,2365.72,10/14/16,1.7977
5/19/17,2381.73,10/17/16,1.766
5/22/17,2394.02,10/18/16,1.7379
5/23/17,2398.42,10/19/16,1.7432
5/24/17,2404.39,10/20/16,1.7556
5/25/17,2415.07,10/21/16,1.7347
5/26/17,2415.82,10/24/16,1.7647
5/30/17,2412.91,10/25/16,1.756
5/31/17,2411.8,10/26/16,1.7931
6/1/17,2430.06,10/27/16,1.8536
6/2/17,2439.07,10/28/16,1.8468
6/5/17,2436.1,10/31/16,1.8255
6/6/17,2429.33,11/1/16,1.8274
6/7/17,2433.14,11/2/16,1.8025
6/8/17,2433.79,11/3/16,1.8115
6/9/17,2431.77,11/4/16,1.7762
6/12/17,2429.39,11/7/16,1.8261
6/13/17,2440.35,11/8/16,1.8547
6/14/17,2437.92,11/9/16,2.0571
6/15/17,2432.46,11/10/16,2.1501
6/16/17,2433.15,11/11/16,2.1501
6/19/17,2453.46,11/14/16,2.2614
6/20/17,2437.03,11/15/16,2.2189
6/21/17,2435.61,11/16/16,2.2225
6/22/17,2434.5,11/17/16,2.3026
6/23/17,2438.3,11/18/16,2.3548
6/26/17,2439.07,11/21/16,2.3154
6/27/17,2419.38,11/22/16,2.3119
6/28/17,2439.62,11/23/16,2.3498
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
